"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"917",2.05698481962743e-201,-0.231556646996177,0.123,0.125,6.25220535925758e-197,LD,VASP,-0.002
"918",6.49850286217108e-201,-0.240614780337212,0.137,0.149,1.9752199449569e-196,LD,TWF2,-0.012
"919",1.74241825957345e-200,-0.211054975936934,0.161,0.159,5.29608029997351e-196,LD,SLC39A10,0.002
"920",6.07242805317144e-200,0.632636664582851,0.132,0.062,1.84571450676146e-195,LD,RAMP2,0.07
"921",6.68605754824798e-200,0.532388878954759,0.106,0.043,2.03222719178997e-195,LD,GPR116,0.063
"922",2.68467988545475e-198,-0.205157470508115,0.179,0.176,8.1600845118397e-194,LD,CPNE1,0.003
"923",2.71906005259068e-198,-0.207339749183582,0.226,0.213,8.26458302984937e-194,LD,CITED2,0.013
"924",3.00475879414426e-197,0.327946561731959,0.108,0.045,9.13296435480149e-193,LD,AGMAT,0.063
"925",2.68769964872201e-196,-0.357030948268619,0.204,0.239,8.16926308229056e-192,LD,COL4A2,-0.035
"926",6.45306379190995e-195,-0.298324955247281,0.195,0.231,1.96140873955103e-190,LD,METTL26,-0.036
"927",1.15461226274625e-194,0.22634723724372,0.162,0.086,3.50944397261722e-190,LD,AKR7A3,0.076
"928",5.30617202708069e-194,-0.205240208387856,0.157,0.162,1.61281098763118e-189,LD,ETHE1,-0.005
"929",7.48154029145159e-194,-0.200995935276087,0.103,0.111,2.27401417158671e-189,LD,PPP1R9A,-0.00800000000000001
"930",7.65735310332244e-194,-0.392296133362486,0.175,0.214,2.32745247575485e-189,LD,COL4A1,-0.039
"931",2.49961543176168e-192,-0.207252219496804,0.141,0.142,7.59758110483963e-188,LD,TRIM38,-0.001
"932",3.62862636421184e-192,-0.387628879362357,0.063,0.123,1.10292098340219e-187,LD,LINC01320,-0.06
"933",6.24531894486214e-191,-0.313794627476078,0.725,0.732,1.89826469329085e-186,LD,S100A10,-0.00700000000000001
"934",1.44287150235507e-188,-0.481631475472967,0.04,0.104,4.38560793140823e-184,LD,CCL2,-0.064
"935",1.36100289471302e-187,-0.266291757413568,0.14,0.172,4.13676829848022e-183,LD,TAX1BP3,-0.032
"936",1.7632324982995e-187,-0.269704849397453,0.14,0.156,5.35934517858133e-183,LD,FAM89B,-0.016
"937",5.21552965519746e-187,-0.279476803254155,0.228,0.255,1.58526023869727e-182,LD,RTRAF,-0.027
"938",6.50207859537182e-187,-0.207447397045262,0.953,0.924,1.97630678906326e-182,LD,RPL36,0.0289999999999999
"939",8.52724838012671e-186,-0.28000576665699,0.951,0.918,2.59185714513951e-181,LD,RPL19,0.0329999999999999
"940",1.18465166434221e-185,-0.302691266057431,0.149,0.188,3.60074873376813e-181,LD,MCRIP1,-0.039
"941",2.22951291286231e-185,-0.331689674969061,0.078,0.131,6.77660449864499e-181,LD,RNF144B,-0.053
"942",7.24456190613408e-185,-0.319656457757098,0.189,0.261,2.20198459136945e-180,LD,KRT7,-0.072
"943",2.37915406837973e-184,-0.34223838216966,0.043,0.102,7.23143879084019e-180,LD,TNFAIP2,-0.059
"944",3.47907632604949e-184,-0.251949957872497,0.075,0.107,1.05746524930274e-179,LD,AP1G2,-0.032
"945",4.50329343093025e-184,0.260512910541187,0.201,0.116,1.36877603833125e-179,LD,PLIN2,0.085
"946",3.25561855546824e-183,0.343634498882348,0.153,0.081,9.89545259934572e-179,LD,SORD,0.072
"947",4.14858484347772e-183,-0.267980152746474,0.962,0.948,1.26096236317505e-178,LD,RPS24,0.014
"948",6.44843978850108e-183,0.699687740029859,0.128,0.062,1.9600032737149e-178,LD,RNASE1,0.066
"949",6.95222267289546e-183,-0.286420355037286,0.053,0.116,2.11312808142658e-178,LD,SOX9,-0.063
"950",8.3844491865646e-182,-0.238264948275349,0.089,0.12,2.54845333025631e-177,LD,DHCR24,-0.031
"951",2.107742077344e-180,0.272676416955276,0.116,0.052,6.40648204408709e-176,LD,ANGPTL3,0.064
"952",9.37061544908136e-178,-0.226904705256866,0.114,0.135,2.84819856574828e-173,LD,LAMC1,-0.021
"953",1.30938623423256e-177,1.32370101301003,0.481,0.394,3.97987945894988e-173,LD,GPX3,0.087
"954",2.90925269986864e-177,-0.382982188691624,0.412,0.52,8.84267358125074e-173,LD,ATP5MC2,-0.108
"955",3.4825104683043e-177,-0.363071632629168,0.519,0.509,1.05850905684109e-172,LD,MAL,0.01
"956",6.07664748887413e-177,-0.338746773316151,0.291,0.338,1.84699700424329e-172,LD,SARAF,-0.0470000000000001
"957",1.29293322684944e-176,-0.284191457317335,0.072,0.102,3.92987054300887e-172,LD,CSK,-0.03
"958",1.92812215611833e-176,-0.214808279650168,0.181,0.184,5.86052729352168e-172,LD,SLC40A1,-0.003
"959",2.82576073053272e-176,-0.331225385204209,0.969,0.953,8.58889974045419e-172,LD,RPL10,0.016
"960",3.17270977316379e-176,-0.212977596606306,0.18,0.177,9.64345135553135e-172,LD,ATP13A3,0.003
"961",5.99063679025021e-176,-0.291249951258212,0.424,0.541,1.82085405239655e-171,LD,ATP5MG,-0.117
"962",7.79546896048594e-176,-0.326648938821267,0.277,0.319,2.3694327905397e-171,LD,TMBIM4,-0.042
"963",2.05379032892918e-174,-0.207641563351352,0.151,0.16,6.24249570478026e-170,LD,TSTA3,-0.00900000000000001
"964",4.10451065385611e-174,-0.236564157104669,0.081,0.108,1.24756601323956e-169,LD,EFHC1,-0.027
"965",5.24118871035994e-174,0.271284044903999,0.826,0.894,1.5930593085139e-169,LD,MALAT1,-0.0680000000000001
"966",1.28354471142548e-173,-0.200176151431196,0.137,0.138,3.90133415037776e-169,LD,CDK10,-0.001
"967",1.59148557287632e-170,-0.338633786900143,0.301,0.349,4.83732039875758e-166,LD,TRIR,-0.048
"968",2.13415297645791e-170,-0.32387812149047,0.18,0.206,6.48675797194382e-166,LD,THBS1,-0.026
"969",4.11653148059546e-170,0.398942352670548,0.209,0.124,1.25121974352699e-165,LD,CSRP2,0.085
"970",1.13250649257299e-169,0.574854792542659,0.106,0.047,3.44225348417559e-165,LD,PODXL,0.059
"971",2.39198998262499e-168,-0.212722160146724,0.162,0.172,7.27045355218866e-164,LD,LASP1,-0.00999999999999998
"972",4.01886966696441e-168,-0.227941681943917,0.954,0.922,1.22153543527383e-163,LD,RPS14,0.0319999999999999
"973",4.71546124096158e-168,-0.464088353039542,0.091,0.157,1.43326444419027e-163,LD,FXYD5,-0.066
"974",9.6480820040601e-167,-0.373616809938551,0.141,0.149,2.93253452513407e-162,LD,PLAU,-0.00800000000000001
"975",6.07242530335163e-166,0.312241863749081,0.224,0.138,1.84571367095373e-161,LD,TMEM101,0.086
"976",3.9952756027617e-165,-0.377819156942227,0.064,0.123,1.21436401945942e-160,LD,ARL4C,-0.059
"977",3.0631052926556e-163,-0.362176525538378,0.194,0.263,9.3103085370267e-159,LD,SLC12A1,-0.069
"978",1.22757219038694e-162,-0.310505821208755,0.961,0.939,3.73120567268111e-158,LD,RPL32,0.022
"979",2.12709273593916e-161,-0.600950115214275,0.107,0.174,6.46529837088708e-157,LD,HLA-DQB1,-0.067
"980",9.62368154628575e-161,0.247724180111718,0.225,0.141,2.92511800599355e-156,LD,AOC1,0.084
"981",2.25942067761623e-160,-0.326949369589818,0.054,0.102,6.86750914961452e-156,LD,C19orf33,-0.048
"982",2.36952661669124e-160,-0.289069408865109,0.123,0.166,7.20217615143303e-156,LD,MIA2,-0.043
"983",6.3652577708398e-160,-0.251131313499192,0.113,0.132,1.93472009944676e-155,LD,GMDS,-0.019
"984",5.60788047845097e-159,0.242217831052693,0.153,0.083,1.70451527142517e-154,LD,GK,0.07
"985",2.00717227171575e-158,-0.292489819636851,0.146,0.17,6.10080011988002e-154,LD,MARCKSL1,-0.024
"986",1.07289229145881e-157,0.322850547334221,0.13,0.066,3.26105611988906e-153,LD,GLYATL1,0.064
"987",1.42740694329425e-157,0.491401974695876,0.138,0.072,4.33860340414288e-153,LD,ENG,0.066
"988",4.25442001393174e-157,0.559531663485371,0.235,0.149,1.29313096323455e-152,LD,TGFBR2,0.086
"989",8.93385251872594e-157,0.510785421311172,0.305,0.21,2.71544447306675e-152,LD,GDF15,0.095
"990",1.49767571795108e-156,-0.299695736876871,0.169,0.172,4.55218534471232e-152,LD,KCTD12,-0.00299999999999998
"991",1.98498357164871e-156,-0.223394471401252,0.107,0.124,6.03335756602627e-152,LD,RAB32,-0.017
"992",2.76859357672458e-156,0.448133377843424,0.961,0.922,8.41514017645436e-152,LD,FTL,0.0389999999999999
"993",2.14699896099317e-154,0.575845046529638,0.206,0.131,6.52580334193873e-150,LD,HYAL2,0.075
"994",5.82879448310029e-154,-0.207456518378578,0.94,0.911,1.77166208313833e-149,LD,RPL26,0.0289999999999999
"995",6.5482380547651e-154,-0.524598048082383,0.08,0.113,1.99033695674585e-149,LD,IGFBP6,-0.033
"996",1.39840975571467e-153,-0.284143333391908,0.069,0.129,4.25046645249474e-149,LD,SPNS2,-0.06
"997",2.47345742645733e-153,-0.256125361935746,0.094,0.135,7.51807384771704e-149,LD,ATP11A,-0.041
"998",2.85017074172937e-152,0.307630874968299,0.142,0.077,8.66309396948643e-148,LD,CA4,0.065
"999",2.95448199702053e-152,0.406886222221312,0.202,0.125,8.98014802994391e-148,LD,SLC4A4,0.077
"1000",3.92250529726971e-152,0.233935680954688,0.167,0.095,1.19224548510513e-147,LD,EHHADH,0.072
"1001",5.71283610728926e-152,-0.257377632087726,0.119,0.152,1.73641653481057e-147,LD,ERBIN,-0.033
"1002",9.78211507137074e-152,-0.454736570610633,0.07,0.136,2.97327387594314e-147,LD,VCAM1,-0.066
"1003",5.41048891946174e-151,-0.38680831968799,0.167,0.243,1.6445181070704e-146,LD,LY6E,-0.076
"1004",2.2526660309952e-150,-0.417547746290612,0.046,0.101,6.8469784012099e-146,LD,LAPTM5,-0.055
"1005",1.80542897358583e-149,-0.250615454130847,0.08,0.104,5.48760136521413e-145,LD,FGFR3,-0.024
"1006",5.98257564975816e-149,-0.260000494758643,0.257,0.26,1.81840386874399e-144,LD,CD99,-0.003
"1007",8.41276640281425e-149,-0.297389051027566,0.116,0.146,2.55706034813539e-144,LD,RASSF4,-0.03
"1008",8.5589391792624e-148,-0.227074241559215,0.071,0.103,2.60148956353681e-143,LD,TP53,-0.032
"1009",8.61252105786294e-148,-0.249011010335155,0.116,0.143,2.61777577553744e-143,LD,HOMER3,-0.027
"1010",1.48685217708027e-147,-0.217391932705492,0.669,0.61,4.51928719223548e-143,LD,NEAT1,0.0590000000000001
"1011",5.11749366987499e-147,-0.246479195435648,0.952,0.924,1.5554622009585e-142,LD,RPL11,0.0279999999999999
"1012",3.99517978047878e-146,-0.257694984788009,0.078,0.117,1.21433489427653e-141,LD,FLRT3,-0.039
"1013",1.51415196605573e-145,0.216250206895195,0.103,0.049,4.60226490082639e-141,LD,ABAT,0.054
"1014",1.67315550163682e-145,0.402203744577338,0.553,0.458,5.08555614722511e-141,LD,CKB,0.095
"1015",2.52174159951947e-145,-0.23151723173648,0.129,0.155,7.66483359173942e-141,LD,SEC22B,-0.026
"1016",3.33342149105565e-145,0.436262286160762,0.213,0.134,1.01319346220636e-140,LD,BHMT,0.079
"1017",3.51469829682991e-144,0.375343117679181,0.155,0.087,1.06829254732145e-139,LD,EGFL7,0.068
"1018",1.91009181881491e-143,-0.345145513492632,0.127,0.174,5.80572408328793e-139,LD,TFPI,-0.047
"1019",5.06297613910858e-143,0.56963104703822,0.188,0.129,1.53889159748205e-138,LD,SPARC,0.059
"1020",7.02626028765184e-143,0.265984649930442,0.147,0.082,2.13563181443178e-138,LD,LBH,0.065
"1021",9.84112787354735e-143,0.430705819987744,0.117,0.059,2.99121081716472e-138,LD,ATP6V1G3,0.058
"1022",9.56597887409103e-142,-0.259025343849364,0.96,0.935,2.90757927877997e-137,LD,RPS27A,0.0249999999999999
"1023",1.36731342546873e-141,-1.00145094063225,0.156,0.21,4.1559491567122e-137,LD,SOD3,-0.054
"1024",1.25779446591021e-140,-0.248325683359562,0.949,0.925,3.82306627913407e-136,LD,RPL3,0.0239999999999999
"1025",1.81502967428697e-138,-0.263755551017977,0.09,0.124,5.51678269499524e-134,LD,FTX,-0.034
"1026",3.92676540162492e-136,0.351081995425919,0.113,0.059,1.19354034382389e-131,LD,PHLDA2,0.054
"1027",5.82546723429966e-135,0.39749387380684,0.172,0.105,1.77065076586538e-130,LD,TCIM,0.067
"1028",1.4674706886689e-134,-0.278358257892593,0.081,0.115,4.46037715820913e-130,LD,SLC4A7,-0.034
"1029",2.00222501007988e-133,-0.241232056863791,0.113,0.141,6.08576291813779e-129,LD,NSD3,-0.028
"1030",6.01502460600359e-133,-0.229199361113843,0.144,0.169,1.82826672899479e-128,LD,CENPX,-0.025
"1031",7.42620250613452e-133,-0.236740331075092,0.314,0.324,2.25719425173959e-128,LD,GNAI2,-0.01
"1032",1.20737503637866e-132,-0.204354359845194,0.102,0.118,3.66981642307294e-128,LD,STAT2,-0.016
"1033",4.55337793556436e-131,0.232217145170891,0.218,0.142,1.38399922351479e-126,LD,ACO1,0.076
"1034",2.41659443238216e-130,-0.281570563079155,0.263,0.288,7.34523877722557e-126,LD,NOP53,-0.025
"1035",3.19028608333454e-129,-0.457427508405768,0.155,0.199,9.69687455029534e-125,LD,ARHGDIB,-0.044
"1036",3.97964270693567e-129,0.389899549681468,0.171,0.115,1.2096124007731e-124,LD,GLYAT,0.056
"1037",6.89406087624132e-129,0.42150884932246,0.187,0.133,2.09544980333355e-124,LD,AK4,0.054
"1038",3.18821003361701e-128,0.496283602330604,0.2,0.127,9.6905643971789e-124,LD,MYL9,0.073
"1039",3.42912346754354e-128,-0.274774342233785,0.26,0.296,1.04228207795986e-123,LD,SELENOH,-0.036
"1040",4.51309316385455e-128,0.273079010734597,0.108,0.056,1.37175466715359e-123,LD,AGXT2,0.052
"1041",8.80460612648278e-128,-0.212853529839428,0.081,0.111,2.67616003214444e-123,LD,CARMIL1,-0.03
"1042",9.24616919784577e-128,-0.585722814859886,0.242,0.283,2.81037312768522e-123,LD,LGALS1,-0.041
"1043",4.01872084726075e-127,-0.219542919370293,0.186,0.2,1.22149020152491e-122,LD,HACD3,-0.014
"1044",5.82831844375089e-127,-0.352312314164403,0.365,0.444,1.77151739097808e-122,LD,ATP5MF,-0.079
"1045",1.49923481324323e-126,0.301473143338434,0.237,0.158,4.55692421485281e-122,LD,SHMT1,0.079
"1046",1.24118224916304e-125,-0.237379953778145,0.09,0.124,3.77257344633107e-121,LD,HIST1H2AC,-0.034
"1047",6.01323818040567e-125,0.404646259491186,0.15,0.087,1.8277237449343e-120,LD,PLPP3,0.063
"1048",9.61451264066137e-125,-0.225045298609985,0.142,0.156,2.92233111712902e-120,LD,TNFRSF14,-0.014
"1049",1.50342711888148e-123,-0.446739754064868,0.226,0.282,4.56966672784026e-119,LD,KRT19,-0.056
"1050",8.98338001135447e-123,-0.208995742511458,0.085,0.118,2.73049835445119e-118,LD,TMEM139,-0.033
"1051",7.81105829682007e-121,-0.207152149141448,0.141,0.213,2.37417116931846e-116,LD,ANXA1,-0.072
"1052",4.39886753416921e-119,-0.205043594485518,0.094,0.121,1.33703578701073e-114,LD,EBLN3P,-0.027
"1053",2.1830333252641e-117,-0.201925744975798,0.086,0.117,6.63532979214024e-113,LD,CXCL16,-0.031
"1054",6.17515418359154e-116,-0.285177552004067,0.094,0.132,1.87693811410265e-111,LD,TGFB1,-0.038
"1055",3.17061788843697e-115,-0.385977992650916,0.142,0.197,9.63709307190416e-111,LD,PSMB9,-0.055
"1056",4.9816697188108e-114,-0.204888658902478,0.096,0.121,1.51417851103254e-109,LD,EIF1AY,-0.025
"1057",5.11978601251613e-114,-0.305590728624499,0.921,0.898,1.55615895850428e-109,LD,ACTB,0.023
"1058",2.13943626703985e-113,-0.360071125652961,0.177,0.212,6.50281653366762e-109,LD,HLA-DMA,-0.035
"1059",2.18796165064906e-113,-0.211368603739769,0.96,0.94,6.65030943714782e-109,LD,RPS27,0.02
"1060",3.08451960615654e-113,0.247696349730202,0.257,0.183,9.37539734291281e-109,LD,HES1,0.074
"1061",9.51450344224686e-112,-0.219294827402278,0.067,0.1,2.89193332127093e-107,LD,MALT1,-0.033
"1062",3.69220133527462e-111,-0.281603906041566,0.093,0.115,1.12224459585672e-106,LD,IRF1,-0.022
"1063",1.67081536382005e-110,-0.300936137409661,0.412,0.499,5.07844329833105e-106,LD,ELOB,-0.087
"1064",1.1224193732191e-109,-0.209877037507481,0.066,0.117,3.41159368489946e-105,LD,MIR4435-2HG,-0.051
"1065",1.91788197342811e-107,-0.237774260854649,0.157,0.179,5.82940225823474e-103,LD,PARP14,-0.022
"1066",1.56323649591667e-105,-0.243845517751927,0.413,0.503,4.75145732933872e-101,LD,ATP5F1D,-0.09
"1067",1.49467442602662e-103,-0.211890483516276,0.079,0.112,4.54306291790791e-99,LD,WASHC4,-0.033
"1068",1.3357919641428e-102,-0.608893210114694,0.148,0.19,4.06013967501205e-98,LD,SERPINA1,-0.042
"1069",2.70697896272276e-102,0.236659282468927,0.715,0.635,8.22786255719582e-98,LD,FXYD2,0.08
"1070",1.02318062152054e-101,-0.411162376752628,0.158,0.228,3.1099574991117e-97,LD,HLA-DPA1,-0.07
"1071",1.79720479043309e-98,-0.213166731132353,0.402,0.486,5.46260396052138e-94,LD,ATP5MC3,-0.084
"1072",9.39416893408212e-97,0.217097128406775,0.129,0.079,2.85535764751426e-92,LD,SLC26A7,0.05
"1073",8.29664987667697e-94,-0.578190958805384,0.149,0.211,2.52176673001596e-89,LD,HLA-DPB1,-0.062
"1074",1.37402323599142e-90,-0.210105146680893,0.063,0.101,4.17634362579591e-86,LD,RAB29,-0.038
"1075",6.50351570581588e-90,0.811865199043398,0.176,0.125,1.97674359878274e-85,LD,MTRNR2L8,0.051
"1076",8.27225170154482e-90,-0.300545752172658,0.366,0.432,2.51435090468455e-85,LD,ATP5MPL,-0.066
"1077",5.55386938986792e-88,0.248253848255445,0.107,0.069,1.68809860105036e-83,LD,NOX4,0.038
"1078",1.13914770935217e-86,-0.252455171840141,0.319,0.36,3.46243946257592e-82,LD,COPS9,-0.041
"1079",3.9875820226545e-84,0.216434373257242,0.103,0.065,1.21202555578584e-79,LD,SLC27A2,0.038
"1080",1.07181607315866e-81,-0.302591639088258,0.136,0.173,3.25778495436574e-77,LD,CRIP1,-0.037
"1081",3.19859858244633e-80,-0.261762188984008,0.155,0.164,9.72214039134563e-76,LD,SLC5A3,-0.00900000000000001
"1082",2.84760614549563e-79,-0.330769389173885,0.116,0.142,8.65529887923396e-75,LD,ISG15,-0.026
"1083",9.3635326668614e-77,0.472668069062199,0.143,0.118,2.84604575409252e-72,LD,IFI27,0.025
"1084",2.41658178166442e-76,-0.225374222430796,0.295,0.325,7.34520032536901e-72,LD,SNU13,-0.03
"1085",3.61675370787583e-75,-0.203736386740412,0.316,0.34,1.09931228950886e-70,LD,SEM1,-0.024
"1086",5.49584325179396e-72,-0.279665470561756,0.067,0.106,1.67046155638278e-67,LD,CLTRN,-0.039
"1087",7.08446062380918e-68,-0.299112352734455,0.09,0.12,2.1533218066068e-63,LD,NAPSA,-0.03
"1088",2.68709095703345e-62,-0.27332678695364,0.224,0.242,8.16741296390316e-58,LD,CLDN10,-0.018
"1089",1.38062103790442e-57,-0.277139925973997,0.105,0.13,4.19639764471048e-53,LD,GMFG,-0.025
"1090",4.92071062454956e-54,-0.210330906315602,0.339,0.331,1.49564999433184e-49,LD,CXCL14,0.00800000000000001
"1091",1.07276908438019e-46,-0.859983463769082,0.438,0.42,3.26068163197358e-42,LD,MT1G,0.018
"1092",2.13645179807907e-44,0.284963592721585,0.13,0.095,6.49374524026132e-40,LD,SPRY1,0.035
"1093",2.8793374051206e-41,0.265180171837156,0.214,0.172,8.75174604286408e-37,LD,CALD1,0.042
"1094",1.20502601527742e-38,0.26022324378345,0.161,0.124,3.66267657343573e-34,LD,RIDA,0.037
"1095",3.06555354277092e-38,0.284044647325981,0.307,0.259,9.31774999325222e-34,LD,TNFRSF12A,0.048
"1096",7.51530392350705e-36,0.211917757601307,0.147,0.114,2.28427662754997e-31,LD,ACSM2B,0.033
"1097",2.56889457641973e-32,-0.235796324075093,0.143,0.163,7.80815506502775e-28,LD,NUPR1,-0.02
"1098",2.73023710257631e-23,0.217916143456083,0.201,0.168,8.2985556732807e-19,LD,AQP3,0.033
"1099",2.98681885202446e-21,-0.665688036871162,0.212,0.223,9.07843590072834e-17,LD,MT1H,-0.011
"1100",1.34929770283533e-15,-0.228163736007346,0.243,0.265,4.10119036776798e-11,LD,COTL1,-0.022
"1101",0,1.82743029541763,0.609,0.457,0,AKI,SPP1,0.152
"1102",0,1.79287449097663,0.556,0.482,0,AKI,WFDC2,0.0740000000000001
"1103",0,1.65444783423567,0.296,0.135,0,AKI,MMP7,0.161
"1104",0,1.61564516013119,0.145,0.017,0,AKI,LTF,0.128
"1105",0,1.53625873235994,0.349,0.144,0,AKI,MTRNR2L12,0.205
"1106",0,1.43575655066912,0.175,0.058,0,AKI,SLPI,0.117
"1107",0,1.40280607307419,0.118,0.027,0,AKI,LTB,0.091
"1108",0,1.39351130607234,0.655,0.486,0,AKI,CYBA,0.169
"1109",0,1.27293064294447,0.706,0.358,0,AKI,RACK1,0.348
"1110",0,1.25681441990673,0.126,0.014,0,AKI,LCN2,0.112
"1111",0,1.22959306787676,0.484,0.249,0,AKI,CD24,0.235
"1112",0,1.20088008646008,0.354,0.193,0,AKI,IL32,0.161
"1113",0,1.17464344782827,0.181,0.051,0,AKI,HCST,0.13
"1114",0,1.16449859018758,0.564,0.451,0,AKI,SH3BGRL3,0.113
"1115",0,1.08884950635375,0.735,0.676,0,AKI,TMSB4X,0.0589999999999999
"1116",0,1.08828158086899,0.153,0.032,0,AKI,CD52,0.121
"1117",0,1.07759788530659,0.236,0.102,0,AKI,ITGB6,0.134
"1118",0,1.06626393847734,0.886,0.827,0,AKI,TMSB10,0.0590000000000001
"1119",0,1.05574325987448,0.341,0.335,0,AKI,S100A4,0.00600000000000001
"1120",0,1.02392586984486,0.162,0.036,0,AKI,CORO1A,0.126
"1121",0,1.01861314481712,0.353,0.168,0,AKI,TIMP1,0.185
"1122",0,0.965076164669068,0.118,0.019,0,AKI,C3,0.099
"1123",0,0.963692494562607,0.741,0.387,0,AKI,ATP5F1E,0.354
"1124",0,0.963106533375192,0.422,0.278,0,AKI,HLA-DRB1,0.144
"1125",0,0.92674066854196,0.166,0.051,0,AKI,PTPRC,0.115
"1126",0,0.917408527144484,0.773,0.72,0,AKI,PFN1,0.053
"1127",0,0.886381372496084,0.116,0.027,0,AKI,NNMT,0.089
"1128",0,0.87241175700453,0.306,0.144,0,AKI,ADGRG1,0.162
"1129",0,0.847761592516843,0.429,0.28,0,AKI,HLA-DRA,0.149
"1130",0,0.840350404806417,0.424,0.399,0,AKI,SOD2,0.025
"1131",0,0.833793700609575,0.277,0.146,0,AKI,EMP3,0.131
"1132",0,0.825949094786514,0.169,0.04,0,AKI,LIMD2,0.129
"1133",0,0.825673059489583,0.621,0.334,0,AKI,ATP5MC2,0.287
"1134",0,0.805834601892853,0.649,0.342,0,AKI,ATP5MG,0.307
"1135",0,0.805598824827633,0.932,0.915,0,AKI,RPS19,0.017
"1136",0,0.783488449314101,0.304,0.134,0,AKI,PAXX,0.17
"1137",0,0.783024948127476,0.127,0.027,0,AKI,RAC2,0.1
"1138",0,0.770626084979312,0.133,0.03,0,AKI,LCP1,0.103
"1139",0,0.769993527099184,0.947,0.938,0,AKI,RPL28,0.00900000000000001
"1140",0,0.751116915065439,0.275,0.102,0,AKI,JPT1,0.173
"1141",0,0.746160360309628,0.31,0.148,0,AKI,RSRP1,0.162
"1142",0,0.73981938954459,0.584,0.321,0,AKI,ATP5MC3,0.263
"1143",0,0.738845694583411,0.142,0.056,0,AKI,CTSS,0.086
"1144",0,0.734372439652785,0.232,0.133,0,AKI,ARHGDIB,0.099
"1145",0,0.724297687303698,0.529,0.296,0,AKI,ATP5MF,0.233
"1146",0,0.722977631621039,0.601,0.333,0,AKI,ATP5F1D,0.268
"1147",0,0.722049428056382,0.132,0.035,0,AKI,CD37,0.097
"1148",0,0.719227993204941,0.594,0.334,0,AKI,ELOB,0.26
"1149",0,0.718525057503589,0.802,0.725,0,AKI,S100A11,0.0770000000000001
"1150",0,0.712312881529666,0.367,0.293,0,AKI,SERPING1,0.074
"1151",0,0.702925676216025,0.661,0.689,0,AKI,CST3,-0.0279999999999999
"1152",0,0.694712550138811,0.317,0.223,0,AKI,TNFSF10,0.094
"1153",0,0.693956482318378,0.457,0.271,0,AKI,RPS4Y1,0.186
"1154",0,0.678968513182764,0.118,0.034,0,AKI,ITGB2,0.084
"1155",0,0.670957257155574,0.408,0.227,0,AKI,SARAF,0.181
"1156",0,0.668098100508838,0.907,0.902,0,AKI,RPL18A,0.005
"1157",0,0.660607816576029,0.42,0.238,0,AKI,TRIR,0.182
"1158",0,0.654252172825815,0.395,0.225,0,AKI,SF3B6,0.17
"1159",0,0.649133757142216,0.927,0.89,0,AKI,B2M,0.037
"1160",0,0.647064196038183,0.544,0.319,0,AKI,ATP5IF1,0.225
"1161",0,0.64216597088706,0.444,0.262,0,AKI,VIM,0.182
"1162",0,0.635210408682305,0.265,0.121,0,AKI,MYDGF,0.144
"1163",0,0.634966664248395,0.111,0.024,0,AKI,LSP1,0.087
"1164",0,0.62015738943435,0.311,0.16,0,AKI,STMP1,0.151
"1165",0,0.618880035113986,0.954,0.957,0,AKI,RPS18,-0.003
"1166",0,0.615607120270528,0.471,0.275,0,AKI,ATP5MC1,0.196
"1167",0,0.613996180604767,0.334,0.18,0,AKI,REX1BD,0.154
"1168",0,0.61344080330303,0.173,0.078,0,AKI,PYCARD,0.095
"1169",0,0.610050289193874,0.178,0.097,0,AKI,EFHD2,0.081
"1170",0,0.609580733507729,0.32,0.189,0,AKI,RNF213,0.131
"1171",0,0.608858198809843,0.351,0.2,0,AKI,NOP53,0.151
"1172",0,0.605752573508182,0.792,0.813,0,AKI,GSTP1,-0.0209999999999999
"1173",0,0.598522550321287,0.124,0.039,0,AKI,LAPTM5,0.085
"1174",0,0.59512816782783,0.559,0.32,0,AKI,ATP5PF,0.239
"1175",0,0.586583960316137,0.305,0.159,0,AKI,SELENOF,0.146
"1176",0,0.585147329491088,0.618,0.437,0,AKI,CD74,0.181
"1177",0,0.582669203420998,0.909,0.902,0,AKI,RPS8,0.00700000000000001
"1178",0,0.573275277175763,0.101,0.022,0,AKI,CD48,0.079
"1179",0,0.573203450098671,0.43,0.254,0,AKI,COPS9,0.176
"1180",0,0.567685840920939,0.972,0.972,0,AKI,RPLP1,0
"1181",0,0.567259437373613,0.887,0.87,0,AKI,RPL12,0.017
"1182",0,0.566475477810182,0.392,0.229,0,AKI,SNU13,0.163
"1183",0,0.563272149552984,0.448,0.363,0,AKI,PPP1R14B,0.085
"1184",0,0.562506625712244,0.458,0.359,0,AKI,IFITM2,0.099
"1185",0,0.561023368528262,0.953,0.953,0,AKI,RPS12,0
"1186",0,0.558827679786171,0.898,0.895,0,AKI,RPS15A,0.003
"1187",0,0.553761490774396,0.607,0.535,0,AKI,PPIB,0.072
"1188",0,0.551833082302442,0.433,0.357,0,AKI,CTSC,0.076
"1189",0,0.545625039643776,0.967,0.97,0,AKI,RPL13,-0.003
"1190",0,0.545344002236759,0.377,0.226,0,AKI,TMBIM4,0.151
"1191",0,0.545330810384751,0.408,0.247,0,AKI,SEM1,0.161
"1192",0,0.542973567588956,0.507,0.303,0,AKI,ATP5MPL,0.204
"1193",0,0.539507077571673,0.309,0.177,0,AKI,RTRAF,0.132
"1194",0,0.538387707907714,0.288,0.157,0,AKI,SELENOT,0.131
