,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
2423,0,-0.345957587,0.148,0.174,0,IRI_short_1,Hpn,-0.026

2424,0,-0.347411107,0.481,0.451,0,IRI_short_1,Arpp19,0.03

2425,0,-0.349655373,0.109,0.158,0,IRI_short_1,Cryz,-0.049

2426,0,-0.350021321,0.278,0.28,0,IRI_short_1,Acadm,-0.002

2427,0,-0.35015757,0.308,0.285,0,IRI_short_1,Hibadh,0.023

2428,0,-0.350194706,0.129,0.172,0,IRI_short_1,Usp2,-0.043

2429,0,-0.350783754,0.755,0.716,0,IRI_short_1,Atp5j,0.039

2430,0,-0.352126234,0.241,0.263,0,IRI_short_1,Rnaset2a,-0.022

2431,0,-0.352989536,0.064,0.111,0,IRI_short_1,Enpp2,-0.047

2432,0,-0.354063865,0.139,0.168,0,IRI_short_1,Ankrd13c,-0.029

2433,0,-0.354481788,0.833,0.796,0,IRI_short_1,Atp5e,0.037

2434,0,-0.354626365,0.738,0.694,0,IRI_short_1,Rps28,0.044

2435,0,-0.355614368,0.049,0.112,0,IRI_short_1,Fah,-0.063

2436,0,-0.356597731,0.216,0.265,0,IRI_short_1,Pim3,-0.049

2437,0,-0.357587236,0.906,0.89,0,IRI_short_1,Cox8a,0.016

2438,0,-0.35774269,0.145,0.157,0,IRI_short_1,Ghr,-0.012

2439,0,-0.357921167,0.044,0.106,0,IRI_short_1,Macrod2,-0.062

2440,0,-0.358767074,0.722,0.698,0,IRI_short_1,Ndufa13,0.024

2441,0,-0.359573957,0.122,0.143,0,IRI_short_1,Prss8,-0.021

2442,0,-0.359632091,0.031,0.104,0,IRI_short_1,Pipox,-0.073

2443,0,-0.359789578,0.531,0.501,0,IRI_short_1,Park7,0.03

2444,0,-0.360328889,0.347,0.344,0,IRI_short_1,Timp3,0.003

2445,0,-0.362050152,0.595,0.583,0,IRI_short_1,Atp6v1g1,0.012

2446,0,-0.363524774,0.63,0.578,0,IRI_short_1,Atp5o.1,0.052

2447,0,-0.363896059,0.42,0.41,0,IRI_short_1,Mrps21,0.01

2448,0,-0.365731831,0.24,0.216,0,IRI_short_1,Fabp3,0.024

2449,0,-0.365828777,0.283,0.29,0,IRI_short_1,Echs1,-0.007

2450,0,-0.366799678,0.155,0.186,0,IRI_short_1,Chd3,-0.031

2451,0,-0.368370789,0.064,0.117,0,IRI_short_1,Aldh4a1,-0.053

2452,0,-0.369278398,0.171,0.201,0,IRI_short_1,Nus1,-0.03

2453,0,-0.371697643,0.693,0.657,0,IRI_short_1,Atp5a1,0.036

2454,0,-0.372560168,0.539,0.511,0,IRI_short_1,Ndufb10,0.028

2455,0,-0.372855433,0.14,0.173,0,IRI_short_1,Gstt2,-0.033

2456,0,-0.373307807,0.093,0.15,0,IRI_short_1,Ascc1,-0.057

2457,0,-0.373800575,0.481,0.439,0,IRI_short_1,Etfb,0.042

2458,0,-0.374982018,0.213,0.245,0,IRI_short_1,Lrpap1,-0.032

2459,0,-0.376307733,0.641,0.584,0,IRI_short_1,Rpl31,0.057

2460,0,-0.376346192,0.55,0.513,0,IRI_short_1,Ndufb5,0.037

2461,0,-0.378374665,0.728,0.677,0,IRI_short_1,Rps17,0.051

2462,0,-0.378774923,0.212,0.214,0,IRI_short_1,Hmgcs1,-0.002

2463,0,-0.383806333,0.591,0.583,0,IRI_short_1,Lamp1,0.008

2464,0,-0.384111326,0.394,0.343,0,IRI_short_1,Idh2,0.051

2465,0,-0.385644341,0.038,0.109,0,IRI_short_1,Me1,-0.071

2466,0,-0.389030806,0.264,0.301,0,IRI_short_1,Herpud1,-0.037

2467,0,-0.390052361,0.034,0.115,0,IRI_short_1,Cryzl2,-0.081

2468,0,-0.390226165,0.707,0.653,0,IRI_short_1,Cox7b,0.054

2469,0,-0.390621698,0.052,0.133,0,IRI_short_1,Gpr137b,-0.081

2470,0,-0.391451594,0.159,0.215,0,IRI_short_1,Iah1,-0.056

2471,0,-0.392738413,0.033,0.111,0,IRI_short_1,Slc37a4,-0.078

2472,0,-0.39317904,0.525,0.494,0,IRI_short_1,Uqcrfs1,0.031

2473,0,-0.39356607,0.151,0.19,0,IRI_short_1,Abhd14b,-0.039

2474,0,-0.39623752,0.642,0.599,0,IRI_short_1,Ndufb8,0.043

2475,0,-0.397265598,0.579,0.518,0,IRI_short_1,Ndufc1,0.061

2476,0,-0.397658487,0.583,0.544,0,IRI_short_1,Mif,0.039

2477,0,-0.399730587,0.078,0.147,0,IRI_short_1,Gcdh,-0.069

2478,0,-0.400255106,0.743,0.706,0,IRI_short_1,Atp5j2,0.037

2479,0,-0.401605205,0.118,0.19,0,IRI_short_1,Msra,-0.072

2480,0,-0.405328222,0.614,0.601,0,IRI_short_1,Psap,0.013

2481,0,-0.405526476,0.352,0.34,0,IRI_short_1,Ddt,0.012

2482,0,-0.407402956,0.371,0.354,0,IRI_short_1,Aco2,0.017

2483,0,-0.412039601,0.05,0.122,0,IRI_short_1,Prodh,-0.072

2484,0,-0.413374207,0.384,0.354,0,IRI_short_1,Pdzk1ip1,0.03

2485,0,-0.413642545,0.11,0.162,0,IRI_short_1,Asl,-0.052

2486,0,-0.414954668,0.157,0.222,0,IRI_short_1,Klf9,-0.065

2487,0,-0.415378986,0.035,0.119,0,IRI_short_1,Pter,-0.084

2488,0,-0.421268401,0.744,0.702,0,IRI_short_1,Uqcrq,0.042

2489,0,-0.42295733,0.74,0.681,0,IRI_short_1,Atp5g1,0.059

2490,0,-0.424741668,0.086,0.151,0,IRI_short_1,Smim1,-0.065

2491,0,-0.425029434,0.018,0.108,0,IRI_short_1,Pbld1,-0.09

2492,0,-0.425791782,0.065,0.101,0,IRI_short_1,Car12,-0.036

2493,0,-0.425847563,0.206,0.242,0,IRI_short_1,Sod1,-0.036

2494,0,-0.426299096,0.318,0.306,0,IRI_short_1,Anapc13,0.012

2495,0,-0.426884765,0.029,0.106,0,IRI_short_1,Slc17a3,-0.077

2496,0,-0.427114289,0.448,0.446,0,IRI_short_1,Sod2,0.002

2497,0,-0.427548938,0.696,0.669,0,IRI_short_1,Ndufb9,0.027

2498,0,-0.429039777,0.64,0.599,0,IRI_short_1,Atp5g3,0.041

2499,0,-0.429728094,0.112,0.175,0,IRI_short_1,Bphl,-0.063

2500,0,-0.43221243,0.485,0.619,0,IRI_short_1,Cyba,-0.134

2501,0,-0.433667172,0.229,0.288,0,IRI_short_1,Tnfaip8,-0.059

2502,0,-0.434621081,0.33,0.331,0,IRI_short_1,Rpl13a,-0.001

2503,0,-0.434854165,0.127,0.184,0,IRI_short_1,Mcrip2,-0.057

2504,0,-0.435216123,0.539,0.542,0,IRI_short_1,Rsrp1,-0.003

2505,0,-0.437400633,0.78,0.752,0,IRI_short_1,Cox7a2,0.028

2506,0,-0.44014422,0.152,0.221,0,IRI_short_1,Smim4,-0.069

2507,0,-0.441643653,0.506,0.483,0,IRI_short_1,Ndufs6,0.023

2508,0,-0.443915512,0.606,0.574,0,IRI_short_1,Mpc2,0.032

2509,0,-0.445798618,0.026,0.112,0,IRI_short_1,Gas2,-0.086

2510,0,-0.44718497,0.18,0.24,0,IRI_short_1,Neu1,-0.06

2511,0,-0.450659491,0.209,0.238,0,IRI_short_1,Mettl26,-0.029

2512,0,-0.451009695,0.023,0.104,0,IRI_short_1,Aqp1,-0.081

2513,0,-0.456992396,0.618,0.439,0,IRI_short_1,Cstb,0.179

2514,0,-0.457838455,0.073,0.154,0,IRI_short_1,Cryl1,-0.081

2515,0,-0.460995234,0.203,0.257,0,IRI_short_1,Hadh,-0.054

2516,0,-0.461616801,0.144,0.224,0,IRI_short_1,Acot13,-0.08

2517,0,-0.462184193,0.777,0.756,0,IRI_short_1,Cox6b1,0.021

2518,0,-0.467793485,0.669,0.633,0,IRI_short_1,Ndufa2,0.036

2519,0,-0.468879407,0.511,0.528,0,IRI_short_1,Bri3,-0.017

2520,0,-0.468984707,0.158,0.225,0,IRI_short_1,Idh1,-0.067

2521,0,-0.469767074,0.133,0.205,0,IRI_short_1,Qdpr,-0.072

2522,0,-0.472189596,0.02,0.11,0,IRI_short_1,Slc22a1,-0.09

2523,0,-0.472657343,0.464,0.472,0,IRI_short_1,Sdhb,-0.008

2524,0,-0.478838041,0.39,0.374,0,IRI_short_1,Tmem256,0.016

2525,0,-0.479122202,0.242,0.24,0,IRI_short_1,Nudt19,0.002

2526,0,-0.480436003,0.213,0.264,0,IRI_short_1,Sult1d1,-0.051

2527,0,-0.484631892,0.124,0.187,0,IRI_short_1,Sfxn1,-0.063

2528,0,-0.484971116,0.373,0.338,0,IRI_short_1,Ndrg1,0.035

2529,0,-0.486003285,0.063,0.135,0,IRI_short_1,Polr3e,-0.072

2530,0,-0.486486516,0.032,0.119,0,IRI_short_1,Slc22a18,-0.087

2531,0,-0.49022757,0.796,0.792,0,IRI_short_1,Prdx5,0.004

2532,0,-0.494511223,0.845,0.818,0,IRI_short_1,Rps27,0.027

2533,0,-0.495813815,0.013,0.102,0,IRI_short_1,Slc22a8,-0.089

2534,0,-0.496268154,0.021,0.122,0,IRI_short_1,Dao,-0.101

2535,0,-0.497604216,0.267,0.304,0,IRI_short_1,Acat1,-0.037

2536,0,-0.501001412,0.568,0.544,0,IRI_short_1,Ndufa3,0.024

2537,0,-0.502629067,0.013,0.105,0,IRI_short_1,Gm19950,-0.092

2538,0,-0.504711655,0.013,0.112,0,IRI_short_1,Hnf4a,-0.099

2539,0,-0.504843054,0.032,0.126,0,IRI_short_1,Slc17a1,-0.094

2540,0,-0.50791474,0.03,0.136,0,IRI_short_1,Fmo1,-0.106

2541,0,-0.511993548,0.735,0.697,0,IRI_short_1,Uqcr10,0.038

2542,0,-0.512181618,0.337,0.24,0,IRI_short_1,Ppp1r1a,0.097

2543,0,-0.512608525,0.171,0.254,0,IRI_short_1,Sephs2,-0.083

2544,0,-0.523154659,0.585,0.566,0,IRI_short_1,Usmg5,0.019

2545,0,-0.524097974,0.027,0.131,0,IRI_short_1,Bdh2,-0.104

2546,0,-0.524325898,0.16,0.213,0,IRI_short_1,Acox1,-0.053

2547,0,-0.526414498,0.016,0.109,0,IRI_short_1,Nox4,-0.093

2548,0,-0.526508827,0.443,0.443,0,IRI_short_1,Wnk1,0

2549,0,-0.528982317,0.093,0.189,0,IRI_short_1,Gk,-0.096

2550,0,-0.533070628,0.174,0.239,0,IRI_short_1,Akr7a5,-0.065

2551,0,-0.537275453,0.188,0.244,0,IRI_short_1,Ccdc107,-0.056

2552,0,-0.538671702,0.555,0.539,0,IRI_short_1,Mdh1,0.016

2553,0,-0.545140538,0.204,0.223,0,IRI_short_1,Ggt1,-0.019

2554,0,-0.545506456,0.308,0.309,0,IRI_short_1,Pcbd1,-0.001

2555,0,-0.5466549,0.02,0.124,0,IRI_short_1,Tmem174,-0.104

2556,0,-0.550486417,0.708,0.695,0,IRI_short_1,Cox6a1,0.013

2557,0,-0.550631671,0.198,0.249,0,IRI_short_1,Errfi1,-0.051

2558,0,-0.551911315,0.016,0.102,0,IRI_short_1,Ces1f,-0.086

2559,0,-0.552671106,0.087,0.176,0,IRI_short_1,Lactb2,-0.089

2560,0,-0.55530424,0.026,0.122,0,IRI_short_1,Hao2,-0.096

2561,0,-0.557002926,0.303,0.331,0,IRI_short_1,Hint2,-0.028

2562,0,-0.558872224,0.247,0.302,0,IRI_short_1,Dnajc19,-0.055

2563,0,-0.559168842,0.632,0.591,0,IRI_short_1,Atp5k,0.041

2564,0,-0.569787534,0.353,0.332,0,IRI_short_1,Zbtb20,0.021

2565,0,-0.572433159,0.018,0.114,0,IRI_short_1,Slc13a3,-0.096

2566,0,-0.574006367,0.19,0.256,0,IRI_short_1,Cat,-0.066

2567,0,-0.574554237,0.014,0.118,0,IRI_short_1,Slc47a1,-0.104

2568,0,-0.576888159,0.594,0.611,0,IRI_short_1,Ndufa6,-0.017

2569,0,-0.577627635,0.079,0.165,0,IRI_short_1,Dnajc12,-0.086

2570,0,-0.581717945,0.113,0.198,0,IRI_short_1,Galnt11,-0.085

2571,0,-0.584930163,0.033,0.142,0,IRI_short_1,Folr1,-0.109

2572,0,-0.58637284,0.685,0.659,0,IRI_short_1,Uqcr11,0.026

2573,0,-0.591698112,0.443,0.519,0,IRI_short_1,Arl6ip1,-0.076

2574,0,-0.592642959,0.455,0.497,0,IRI_short_1,Scp2,-0.042

2575,0,-0.593239517,0.13,0.233,0,IRI_short_1,Lpl,-0.103

2576,0,-0.59380644,0.019,0.134,0,IRI_short_1,0610005C13Rik,-0.115

2577,0,-0.596026295,0.018,0.103,0,IRI_short_1,Slc6a19,-0.085

2578,0,-0.596300097,0.014,0.123,0,IRI_short_1,Ugt3a2,-0.109

2579,0,-0.605723813,0.021,0.103,0,IRI_short_1,Slc5a2,-0.082

2580,0,-0.609958039,0.079,0.213,0,IRI_short_1,Keg1,-0.134

2581,0,-0.610233927,0.01,0.111,0,IRI_short_1,Nat8,-0.101

2582,0,-0.61131466,0.671,0.622,0,IRI_short_1,Gm42418,0.049

2583,0,-0.616315028,0.414,0.428,0,IRI_short_1,Cisd1,-0.014

2584,0,-0.616453051,0.037,0.145,0,IRI_short_1,Pecr,-0.108

2585,0,-0.617410944,0.094,0.207,0,IRI_short_1,Dcxr,-0.113

2586,0,-0.626176849,0.415,0.459,0,IRI_short_1,Ndufv3,-0.044

2587,0,-0.633433604,0.19,0.203,0,IRI_short_1,Tmem52b,-0.013

2588,0,-0.635734339,0.594,0.557,0,IRI_short_1,Chchd10,0.037

2589,0,-0.639788545,0.728,0.744,0,IRI_short_1,Gpx1,-0.016

2590,0,-0.641333407,0.963,0.962,0,IRI_short_1,Ftl1,0.001

2591,0,-0.646898193,0.013,0.114,0,IRI_short_1,Mep1a,-0.101

2592,0,-0.653268971,0.225,0.286,0,IRI_short_1,4833439L19Rik,-0.061

2593,0,-0.65686777,0.197,0.322,0,IRI_short_1,Hist1h2bc,-0.125

2594,0,-0.65763762,0.024,0.134,0,IRI_short_1,Slc22a12,-0.11

2595,0,-0.659947029,0.159,0.11,0,IRI_short_1,Slc12a1,0.049

2596,0,-0.666358857,0.022,0.143,0,IRI_short_1,Kcnj15,-0.121

2597,0,-0.670834065,0.768,0.572,0,IRI_short_1,S100g,0.196

2598,0,-0.673322003,0.054,0.188,0,IRI_short_1,Glyat,-0.134

2599,0,-0.702243263,0.211,0.24,0,IRI_short_1,Kl,-0.029

2600,0,-0.710067644,0.069,0.204,0,IRI_short_1,Calml4,-0.135

2601,0,-0.722788524,0.018,0.126,0,IRI_short_1,Slc22a6,-0.108

2602,0,-0.726817209,0.113,0.226,0,IRI_short_1,Aldh6a1,-0.113

2603,0,-0.726996451,0.084,0.201,0,IRI_short_1,4931406C07Rik,-0.117

2604,0,-0.728481062,0.197,0.258,0,IRI_short_1,Cndp2,-0.061

2605,0,-0.730077316,0.108,0.14,0,IRI_short_1,Sfrp1,-0.032

2606,0,-0.738048789,0.567,0.586,0,IRI_short_1,Akr1a1,-0.019

2607,0,-0.747906317,0.35,0.398,0,IRI_short_1,Oxct1,-0.048

2608,0,-0.767143525,0.01,0.13,0,IRI_short_1,Cyp2e1,-0.12

2609,0,-0.772752771,0.288,0.408,0,IRI_short_1,Tcn2,-0.12

2610,0,-0.78601557,0.028,0.172,0,IRI_short_1,Cyp2j5,-0.144

2611,0,-0.794467115,0.46,0.513,0,IRI_short_1,Cyb5a,-0.053

2612,0,-0.797043956,0.09,0.249,0,IRI_short_1,Igfbp4,-0.159

2613,0,-0.799449411,0.264,0.329,0,IRI_short_1,Rida,-0.065

2614,0,-0.818988156,0.075,0.214,0,IRI_short_1,Guca2b,-0.139

2615,0,-0.819643656,0.253,0.339,0,IRI_short_1,Gabarapl1,-0.086

2616,0,-0.829106163,0.343,0.39,0,IRI_short_1,Chpt1,-0.047

2617,0,-0.84111639,0.086,0.239,0,IRI_short_1,Khk,-0.153

2618,0,-0.845792392,0.065,0.223,0,IRI_short_1,Pck1,-0.158

2619,0,-0.858462581,0.319,0.306,0,IRI_short_1,mt-Atp8,0.013

2620,0,-0.858507195,0.033,0.194,0,IRI_short_1,Pdzk1,-0.161

2621,0,-0.861432965,0.013,0.158,0,IRI_short_1,AI314278,-0.145

2622,0,-0.867961756,0.025,0.16,0,IRI_short_1,Ugt2b38,-0.135

2623,0,-0.897986906,0.071,0.199,0,IRI_short_1,Slc4a4,-0.128

2624,0,-0.924659594,0.039,0.199,0,IRI_short_1,Fbp1,-0.16

2625,0,-0.936398311,0.01,0.169,0,IRI_short_1,Inmt,-0.159

2626,0,-0.937694016,0.014,0.187,0,IRI_short_1,Pah,-0.173

2627,0,-0.96512874,0.043,0.195,0,IRI_short_1,Cela1,-0.152

2628,0,-1.012670596,0.041,0.203,0,IRI_short_1,Nat8f1,-0.162

2629,0,-1.019515782,0.019,0.186,0,IRI_short_1,Fut9,-0.167

2630,0,-1.025185997,0.263,0.26,0,IRI_short_1,Wfdc15b,0.003

2631,0,-1.035739329,0.043,0.195,0,IRI_short_1,Acy3,-0.152

2632,0,-1.041625422,0.074,0.249,0,IRI_short_1,Maf,-0.175

2633,0,-1.076991079,0.267,0.459,0,IRI_short_1,Selenop,-0.192

2634,0,-1.086682978,0.064,0.269,0,IRI_short_1,Sord,-0.205

2635,0,-1.127783743,0.14,0.342,0,IRI_short_1,Spink1,-0.202

2636,0,-1.145301408,0.183,0.232,0,IRI_short_1,Calb1,-0.049

2637,0,-1.147971049,0.066,0.227,0,IRI_short_1,Cyp4b1,-0.161

2638,0,-1.157362414,0.026,0.18,0,IRI_short_1,Dnase1,-0.154

2639,0,-1.174238526,0.023,0.201,0,IRI_short_1,Lrp2,-0.178

2640,0,-1.181576363,0.069,0.243,0,IRI_short_1,Gatm,-0.174

2641,0,-1.220844434,0.092,0.274,0,IRI_short_1,Tmem27,-0.182

2642,0,-1.258949613,0.105,0.344,0,IRI_short_1,Aldob,-0.239

2643,0,-1.351898175,0.042,0.227,0,IRI_short_1,Slc27a2,-0.185

2644,0,-1.368312637,0.055,0.259,0,IRI_short_1,Akr1c21,-0.204

2645,0,-1.441904499,0.104,0.306,0,IRI_short_1,Ttc36,-0.202

2646,0,-1.497157058,0.329,0.534,0,IRI_short_1,Kap,-0.205

2647,0,-1.643993477,0.087,0.331,0,IRI_short_1,Ass1,-0.244

2648,0,-1.682079646,0.096,0.202,0,IRI_short_1,Egf,-0.106

2649,0,-1.764334785,0.035,0.299,0,IRI_short_1,Acsm2,-0.264

2650,0,-1.801595319,0.043,0.3,0,IRI_short_1,Miox,-0.257

2651,0,-1.806270273,0.378,0.578,0,IRI_short_1,Gpx3,-0.2

2652,0,-2.068772725,0.044,0.314,0,IRI_short_1,Slc34a1,-0.27

2653,0.00E+00,-0.369593212,0.047,0.11,0.00E+00,IRI_short_1,Gm8797,-0.063

2654,0.00E+00,-0.225696552,0.411,0.411,0.00E+00,IRI_short_1,Npc2,0

2655,0.00E+00,-0.597233861,0.031,0.109,0.00E+00,IRI_short_1,Spp2,-0.078

2656,0.00E+00,-0.42756123,0.079,0.171,0.00E+00,IRI_short_1,Gcnt1,-0.092

2657,0.00E+00,-0.241700642,0.113,0.132,0.00E+00,IRI_short_1,Ivd,-0.019

2658,0.00E+00,-0.250139862,0.146,0.166,0.00E+00,IRI_short_1,Mcur1,-0.02

2659,0.00E+00,-0.27095163,0.109,0.132,1.05E-307,IRI_short_1,Tef,-0.023

2660,0.00E+00,-0.245327695,0.169,0.174,6.00E-307,IRI_short_1,Lap3,-0.005

2661,0.00E+00,-0.327237211,0.082,0.115,6.66E-307,IRI_short_1,Ldhd,-0.033

2662,0.00E+00,-0.37982604,0.869,0.817,3.34E-305,IRI_short_1,Cox6c,0.052

2663,2.61E-308,-0.247288862,0.237,0.259,6.07E-304,IRI_short_1,Tm2d2,-0.022

2664,2.56E-307,-0.201120752,0.192,0.183,5.96E-303,IRI_short_1,Chchd7,0.009

2665,5.96E-306,-0.205414366,0.836,0.795,1.39E-301,IRI_short_1,Rps19,0.041

2666,6.55E-306,-0.204646836,0.302,0.292,1.53E-301,IRI_short_1,Atp6ap2,0.01

2667,3.12E-302,-0.256252324,0.147,0.175,7.27E-298,IRI_short_1,Pink1,-0.028

2668,1.03E-301,-0.307632986,0.088,0.131,2.40E-297,IRI_short_1,Ddah1,-0.043

2669,3.08E-301,-0.224860862,0.141,0.15,7.16E-297,IRI_short_1,D10Jhu81e,-0.009

2670,8.22E-299,-0.244177996,0.156,0.171,1.91E-294,IRI_short_1,2300009A05Rik,-0.015

2671,1.74E-297,-0.243542741,0.788,0.736,4.04E-293,IRI_short_1,Cox5b,0.052

2672,5.22E-297,-0.230456678,0.23,0.241,1.21E-292,IRI_short_1,Mrpl18,-0.011

2673,2.00E-296,-0.248846539,0.135,0.126,4.66E-292,IRI_short_1,Lars2,0.009

2674,2.06E-295,-0.209102479,0.195,0.193,4.79E-291,IRI_short_1,BC004004,0.002

2675,2.96E-295,-0.232050729,0.272,0.286,6.88E-291,IRI_short_1,Ctsa,-0.014

2676,1.35E-289,-0.233990332,0.098,0.114,3.13E-285,IRI_short_1,Pgpep1,-0.016

2677,6.47E-289,-0.222113347,0.133,0.135,1.51E-284,IRI_short_1,Vegfa,-0.002

2678,1.46E-288,-0.236460613,0.144,0.16,3.40E-284,IRI_short_1,Mocs2,-0.016

2679,3.13E-288,-0.28383383,0.111,0.15,7.28E-284,IRI_short_1,Aldh9a1,-0.039

2680,2.43E-285,-0.312089682,0.065,0.115,5.66E-281,IRI_short_1,Cisd3,-0.05

2681,8.50E-284,-0.304809731,0.075,0.13,1.98E-279,IRI_short_1,Pcyt2,-0.055

2682,4.74E-282,-0.303622392,0.907,0.873,1.10E-277,IRI_short_1,Rps29,0.034

2683,5.65E-280,-0.371664604,0.034,0.106,1.31E-275,IRI_short_1,Acaa1b,-0.072

2684,1.12E-278,-0.226107828,0.095,0.113,2.61E-274,IRI_short_1,Entpd5,-0.018

2685,1.47E-278,-0.260924307,0.07,0.104,3.43E-274,IRI_short_1,Echdc2,-0.034

2686,3.95E-275,-0.401897724,0.121,0.158,9.18E-271,IRI_short_1,Cldn10,-0.037

2687,6.33E-275,-0.292539099,0.299,0.368,1.47E-270,IRI_short_1,Ypel3,-0.069

2688,3.17E-271,-0.263789914,0.151,0.178,7.38E-267,IRI_short_1,Mfsd1,-0.027

2689,2.80E-267,-0.278013194,0.106,0.138,6.51E-263,IRI_short_1,Grhpr,-0.032

2690,8.10E-264,-0.248369855,0.096,0.126,1.88E-259,IRI_short_1,Nceh1,-0.03

2691,1.05E-261,-0.213006793,0.832,0.756,2.44E-257,IRI_short_1,Ndufa4,0.076

2692,9.91E-261,-0.261401593,0.103,0.137,2.30E-256,IRI_short_1,Coa6,-0.034

2693,3.41E-260,-0.21956056,0.141,0.152,7.92E-256,IRI_short_1,Smarca2,-0.011

2694,1.11E-258,-0.271510478,0.076,0.115,2.59E-254,IRI_short_1,Fam213a,-0.039

2695,2.07E-257,-0.36898885,0.078,0.15,4.82E-253,IRI_short_1,Abcg2,-0.072

2696,6.15E-256,-0.207094277,0.159,0.168,1.43E-251,IRI_short_1,Smim20,-0.009

2697,8.43E-256,-0.210185434,0.118,0.133,1.96E-251,IRI_short_1,Nit1,-0.015

2698,3.01E-254,-0.268282242,0.059,0.102,7.00E-250,IRI_short_1,Tprkb,-0.043

2699,3.01E-252,-0.31454235,0.041,0.103,7.01E-248,IRI_short_1,Ephx2,-0.062

2700,3.28E-249,-0.306276668,0.894,0.879,7.63E-245,IRI_short_1,Cox4i1,0.015

2701,1.53E-248,-0.206561619,0.119,0.128,3.56E-244,IRI_short_1,Mtss1,-0.009

2702,2.50E-246,-0.381805809,0.152,0.24,5.82E-242,IRI_short_1,Dab2,-0.088

2703,8.13E-246,-0.226625532,0.094,0.11,1.89E-241,IRI_short_1,Aldh7a1,-0.016

2704,4.14E-244,-0.336450219,0.055,0.108,9.63E-240,IRI_short_1,Slc7a7,-0.053

2705,1.82E-243,-0.230291479,0.078,0.104,4.23E-239,IRI_short_1,Rufy3,-0.026

2706,9.27E-242,-0.302563284,0.064,0.121,2.16E-237,IRI_short_1,Slc25a10,-0.057

2707,7.72E-240,-0.287196023,0.07,0.12,1.80E-235,IRI_short_1,Acox3,-0.05

2708,1.21E-236,-0.225486283,0.116,0.137,2.82E-232,IRI_short_1,Gm5617,-0.021

2709,4.49E-230,-0.426142047,0.26,0.249,1.05E-225,IRI_short_1,Gadd45b,0.011

2710,5.00E-230,-0.271497394,0.164,0.206,1.16E-225,IRI_short_1,Tmem189,-0.042

2711,1.58E-225,-0.216546197,0.168,0.183,3.67E-221,IRI_short_1,Fcgrt,-0.015

2712,8.31E-224,-0.319291665,0.116,0.143,1.93E-219,IRI_short_1,Itpr2,-0.027

2713,9.69E-223,-0.205249169,0.088,0.105,2.25E-218,IRI_short_1,Csad,-0.017

2714,4.39E-222,-0.206902077,0.111,0.128,1.02E-217,IRI_short_1,Esrra,-0.017

2715,1.36E-220,-0.211838755,0.08,0.103,3.17E-216,IRI_short_1,Apeh,-0.023

2716,1.55E-216,-0.205071207,0.193,0.208,3.60E-212,IRI_short_1,Klhl24,-0.015

2717,1.08E-208,-0.9446084,0.275,0.39,2.51E-204,IRI_short_1,Apoe,-0.115

2718,7.30E-203,-0.239278535,0.144,0.167,1.70E-198,IRI_short_1,AC149090.1,-0.023

2719,7.87E-201,-0.247194524,0.08,0.124,1.83E-196,IRI_short_1,Amdhd2,-0.044

2720,8.71E-197,-0.223354887,0.16,0.185,2.03E-192,IRI_short_1,Tob2,-0.025

2721,4.57E-195,-0.223157467,0.156,0.184,1.06E-190,IRI_short_1,Alas1,-0.028

2722,2.79E-189,-0.203701171,0.083,0.109,6.49E-185,IRI_short_1,Nit2,-0.026

2723,6.80E-185,0.437014811,0.264,0.199,1.58E-180,IRI_short_1,Tgfbi,0.065

2724,8.85E-180,-0.34042998,0.203,0.243,2.06E-175,IRI_short_1,Creg1,-0.04

2725,1.11E-176,-0.229543014,0.056,0.115,2.58E-172,IRI_short_1,Susd3,-0.059

2726,6.90E-176,-0.214970047,0.072,0.106,1.61E-171,IRI_short_1,Sgpp1,-0.034

2727,7.02E-176,-0.213295224,0.078,0.112,1.63E-171,IRI_short_1,Osbpl8,-0.034

2728,1.35E-169,-0.264337407,0.089,0.161,3.14E-165,IRI_short_1,Cda,-0.072

2729,2.43E-168,-0.257857637,0.091,0.144,5.64E-164,IRI_short_1,Lipa,-0.053

2730,7.61E-168,-0.216310339,0.186,0.208,1.77E-163,IRI_short_1,Hexa,-0.022

2731,1.90E-167,0.528866392,0.253,0.164,4.41E-163,IRI_short_1,Ifitm1,0.089

2732,8.18E-164,-0.272166654,0.111,0.141,1.90E-159,IRI_short_1,Hist1h1c,-0.03

2733,5.98E-159,-0.218529387,0.116,0.146,1.39E-154,IRI_short_1,Hsd17b11,-0.03

2734,9.72E-155,-0.518899335,0.074,0.132,2.26E-150,IRI_short_1,AW112010,-0.058

2735,4.04E-153,-0.21440497,0.13,0.15,9.41E-149,IRI_short_1,Ftl1-ps1,-0.02

