"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"270",0,0.21925060639274,0.34,0.204,0,UUO,Hnrnpa3,0.136
"271",0,0.217717312603335,0.309,0.174,0,UUO,Cks2,0.135
"272",0,0.217420939302572,0.351,0.214,0,UUO,Abracl,0.137
"273",0,0.217290523931404,0.53,0.39,0,UUO,Tmem176a,0.14
"274",0,0.216720805920031,0.49,0.336,0,UUO,Cenpx,0.154
"275",0,0.216524010051285,0.386,0.247,0,UUO,Rnf181,0.139
"276",0,0.215659705314749,0.924,0.788,0,UUO,Rpl31,0.136
"277",0,0.21543229826814,0.121,0.028,0,UUO,Cnn2,0.093
"278",0,0.214480404695981,0.806,0.685,0,UUO,Cyb5a,0.121
"279",0,0.214478830218659,0.362,0.223,0,UUO,1810022K09Rik,0.139
"280",0,0.213566803858357,0.742,0.649,0,UUO,Actb,0.093
"281",0,0.213552474768657,0.121,0.027,0,UUO,Cd53,0.094
"282",0,0.213471454597946,0.93,0.8,0,UUO,Rpl14,0.13
"283",0,0.21276866554538,0.483,0.335,0,UUO,Tomm5,0.148
"284",0,0.212309561566177,0.16,0.046,0,UUO,2200002D01Rik,0.114
"285",0,0.21132163896243,0.134,0.046,0,UUO,Klf2,0.088
"286",0,0.210321984798698,0.24,0.116,0,UUO,Cdc42se1,0.124
"287",0,0.209427642576684,0.174,0.061,0,UUO,Fgf1,0.113
"288",0,0.208980716556731,0.135,0.044,0,UUO,Gimap1,0.091
"289",0,0.208589346993504,0.281,0.161,0,UUO,Slc22a28,0.12
"290",0,0.20806207000115,0.275,0.155,0,UUO,Ankrd11,0.12
"291",0,0.207875296744559,0.105,0.022,0,UUO,Ets1,0.083
"292",0,0.207575827628221,0.628,0.483,0,UUO,Lrp2,0.145
"293",0,0.207244177967651,0.124,0.029,0,UUO,Lcp1,0.095
"294",0,0.207128647153289,0.126,0.024,0,UUO,Gpc3,0.102
"295",0,0.207072863733269,0.337,0.2,0,UUO,Gm26917,0.137
"296",0,0.206728999793166,0.248,0.129,0,UUO,Cyp4a10,0.119
"297",0,0.206487247669551,0.126,0.016,0,UUO,Gm853,0.11
"298",0,0.206218497620123,0.11,0.03,0,UUO,Ccnd2,0.08
"299",0,0.205276349638303,0.381,0.245,0,UUO,Me1,0.136
"300",0,0.204990821812793,0.156,0.047,0,UUO,Idi1,0.109
"301",0,0.204445316305162,0.354,0.221,0,UUO,Mrps33,0.133
"302",0,0.202689060616375,0.121,0.039,0,UUO,Gimap4,0.082
"303",0,0.201300371515559,0.564,0.416,0,UUO,Ube2d3,0.148
"304",0,0.200745057309427,0.352,0.224,0,UUO,Wwp1,0.128
"305",1.11253692927029e-308,0.20247239123448,0.253,0.143,1.11253724813434e-308,UUO,Pnrc1,0.11
"306",1.11253692980733e-308,0.200197856486302,0.407,0.276,1.11254751204696e-308,UUO,Snrpg,0.131
"307",1.11253693058135e-308,0.213754836275517,0.465,0.33,1.11256230526903e-308,UUO,Camk2n1,0.135
"308",1.11360034247685e-308,0.216047763887821,0.154,0.069,4.06479070453777e-307,UUO,Plac8,0.085
"309",3.73800782636492e-304,0.215250419882659,0.564,0.436,7.14408055774864e-300,UUO,Tmem176b,0.128
"310",8.54430170407033e-261,0.222302358164279,0.312,0.23,1.63298694168192e-256,UUO,Sh3bgrl3,0.082
"311",0,1.47105597878359,0.811,0.169,0,Control,S100g,0.642
"312",0,1.11416173097633,0.652,0.223,0,Control,Gm10076,0.429
"313",0,0.936494186070319,0.972,0.481,0,Control,Ftl1,0.491
"314",0,0.79402895644272,0.324,0.033,0,Control,Klk1,0.291
"315",0,0.789039510737743,0.497,0.151,0,Control,Mt1,0.346
"316",0,0.77848067702855,0.333,0.051,0,Control,Defb1,0.282
"317",0,0.714721391834428,0.299,0.036,0,Control,Wfdc15b,0.263
"318",0,0.705974492963549,0.271,0.02,0,Control,Calb1,0.251
"319",0,0.688986386331033,0.442,0.154,0,Control,Dnase1,0.288
"320",0,0.661526528601239,0.278,0.038,0,Control,Tmem52b,0.24
"321",0,0.659100792693448,0.234,0.026,0,Control,Egf,0.208
"322",0,0.647541080415068,0.496,0.203,0,Control,Spp1,0.293
"323",0,0.645040598382861,0.286,0.042,0,Control,Tmem213,0.244
"324",0,0.6261592060722,0.217,0.032,0,Control,Slc12a3,0.185
"325",0,0.580222824857685,0.506,0.255,0,Control,Gatm,0.251
"326",0,0.563531359193916,0.235,0.035,0,Control,Ppp1r1a,0.2
"327",0,0.539343298293578,0.232,0.06,0,Control,Umod,0.172
"328",0,0.492934307645089,0.738,0.571,0,Control,Atp1a1,0.167
"329",0,0.486701686252071,0.66,0.437,0,Control,Ldhb,0.223
"330",0,0.464215495155333,0.335,0.131,0,Control,Txnip,0.204
"331",0,0.464092753179632,0.348,0.209,0,Control,Wnk1,0.139
"332",0,0.449863588019563,0.582,0.39,0,Control,Gabarapl1,0.192
"333",0,0.448469935963813,0.268,0.084,0,Control,Spp2,0.184
"334",0,0.447516666172842,0.272,0.08,0,Control,Fabp3,0.192
"335",0,0.429439111053916,0.191,0.034,0,Control,Kng2,0.157
"336",0,0.420023727027741,0.154,0.018,0,Control,Atp6v1g3,0.136
"337",0,0.412612836524585,0.268,0.1,0,Control,Slc6a19,0.168
"338",0,0.405275573087721,0.199,0.035,0,Control,Mal,0.164
"339",0,0.402892754562411,0.804,0.667,0,Control,Atp5b,0.137
"340",0,0.395771640155706,0.379,0.221,0,Control,Inmt,0.158
"341",0,0.388087155169716,0.373,0.202,0,Control,Idh2,0.171
"342",0,0.3864178560756,0.634,0.472,0,Control,Mdh1,0.162
"343",0,0.3856931901443,0.233,0.051,0,Control,Acss1,0.182
"344",0,0.384917033383428,0.151,0.021,0,Control,Sfrp1,0.13
"345",0,0.380401790718245,0.853,0.744,0,Control,Atp5k,0.109
"346",0,0.378821381522992,0.558,0.407,0,Control,Oxct1,0.151
"347",0,0.374004627525283,0.502,0.348,0,Control,Slc25a4,0.154
"348",0,0.364714554860727,0.167,0.024,0,Control,Clcnkb,0.143
"349",0,0.354883740542725,0.153,0.018,0,Control,Pgam2,0.135
"350",0,0.351893808882409,0.301,0.141,0,Control,Ccnd1,0.16
"351",0,0.343497281071718,0.181,0.048,0,Control,Mt2,0.133
"352",0,0.339483300355299,0.722,0.603,0,Control,Atp5a1,0.119
"353",0,0.33183716951563,0.148,0.019,0,Control,Slc16a7,0.129
"354",0,0.330426156407773,0.243,0.101,0,Control,Enpp2,0.142
"355",0,0.330246552502551,0.145,0.019,0,Control,Kcnj1,0.126
"356",0,0.323553467180393,0.158,0.041,0,Control,Clu,0.117
"357",0,0.323190873805348,0.23,0.075,0,Control,Oat,0.155
"358",0,0.320443100817917,0.112,0.012,0,Control,Pvalb,0.1
"359",0,0.31848037546856,0.436,0.319,0,Control,Fbp1,0.117
"360",0,0.315908179186356,0.146,0.025,0,Control,Sostdc1,0.121
"361",0,0.311816295746752,0.413,0.277,0,Control,Uqcrc1,0.136
"362",0,0.308888385564675,0.222,0.113,0,Control,Wfdc2,0.109
"363",0,0.302618565124241,0.45,0.34,0,Control,Pah,0.11
"364",0,0.298968457444286,0.212,0.077,0,Control,Car14,0.135
"365",0,0.298005787669834,0.209,0.092,0,Control,Slc5a12,0.117
"366",0,0.29704242469833,0.415,0.286,0,Control,Sdha,0.129
"367",0,0.295120993942166,0.3,0.203,0,Control,Nudt4,0.097
"368",0,0.288287598962555,0.156,0.034,0,Control,Hoxd8,0.122
"369",0,0.288274903128349,0.688,0.635,0,Control,Ass1,0.0529999999999999
"370",0,0.284507917467248,0.579,0.485,0,Control,S100a1,0.094
"371",0,0.28278605619037,0.268,0.161,0,Control,Car12,0.107
